comment,label
"Một ngày tồi tệ, mong mọi chuyện sớm khá hơn - tâm trạng #675",negative
Nhận quà tặng bí mật khi để lại số điện thoại - ưu đãi #25,spam
"Altis 2011,2012 giá 370 đến 400tr, đi ổn, không có gì để hỏng.",neutral
ký ức tuổi thơ tôi. một thời đã xa.,neutral
"Thật tuyệt vời, mình sẽ ủng hộ dài lâu - cảm hứng #2181",positive
"Thật tuyệt vời, mình sẽ ủng hộ dài lâu - cảm hứng #1241",positive
Quá nhiều bất công khiến lòng người chán nản - tâm trạng #766,negative
"CÁI GÌ CŨNG VẬY QUAN TRỌNG CÓ CHỌN LỌC, CHỌN SAI, CHỌN KHÔNG ĐÚNG THÌ KHẮC PHỤC KHÔNG ĐƯỢC",neutral
Trải nghiệm xuất sắc vượt kỳ vọng - cảm hứng #2363,positive
Chúc mừng các anh,positive
"Cứ để thực tế chứng minh đi ông ơi, Quan điểm của ông là thế, nhưng nó có phù hợp với số đông học sinh không thì còn phải đợi thời gian trả lời. Ở các nước có nền giáo dục hàng đầu, bậc tiểu học họ để phát triển tự nhiên, nhẹ nhàng, với những bài học, trò chơi vận động, giúp trẻ có nền tảng hoà nhập tốt. Họ ko xếp loại học lực, hạnh kiểm mà chú trọng dạy cho trẻ cách tư duy, phát triển năng khiếu.",toxic
Năng lượng tích cực khiến ngày mới của mình tuyệt hơn - cảm hứng #1888,positive
Mẹ cháu đâu mà dể cháu bị bạo hành nhiều ngày đến gãy tay? Tên khốn nạn này sẽ được nhận bản án nghiêm khắc cho tàng trữ ma tuý và bạo hành con để nhiều ngày đến gãy xương!,toxic
"Chúc mừng ""cây hài RAP VIỆT"" Wowy B)",positive
Trải nghiệm xuất sắc vượt kỳ vọng - cảm hứng #1203,positive
"Dịch vụ chuyên nghiệp và tận tâm, cảm ơn rất nhiều - cảm hứng #1842",positive
cup này mặc định Manchester City r,negative
"Thật tuyệt vời, mình sẽ ủng hộ dài lâu - cảm hứng #2381",positive
"Thật tuyệt vời, mình sẽ ủng hộ dài lâu - cảm hứng #1941",positive
"Nó học câu tục ngữ ""Có công mài sắt, có ngày nên kim"".",neutral
Không thể tin được là lại xảy ra chuyện này - tâm trạng #1037,negative
Thật tự hào khi thấy sản phẩm Việt chất lượng như vậy - cảm hứng #2117,positive
"thanh niên bây giờ ko hiểu nổi,ngông nghênh côn đồ",toxic
"Tôi có con học lớp 1, 1 tuần học 4 buổi cả ngày, 1 buổi nửa ngày. Tối về còn phải làm bài tập cô giao, xem trước bài ngày mai. Con không theo kịp được các bạn học trước, tôi buộc phải cho con học thêm tối 3 buổi/ tuần ở nhà cô. Trung thu cho con nghỉ 1 buổi tối đi chơi, mà hôm sau con về trách mẹ không cho con học trước bài để hôm nay cô gọi con không nói được. Chương trình học quá nặng đối với học sinh lớp 1. Học cả ngày và tối, khiến con thiếu ngủ, và không được vui chơi.",toxic
đổi lại tốn mặt bằng quá nhỉ.,neutral
"XIN CHIA SẺ: Ở quê tôi xưa kia hai bên đường quốc lộ 14E đều là đất ruộng và đất trồng cây. nay có một số đoạn lại mọc lên nhà và quán xá, đám đất canh tác nông nghiệp nhà tôi bây giời nằm lọt tỏm giữa các nhà cao tầng (đa số đều đã lên đất ở), còn đám đất nhà tôi vẫn còn là đất nông nghiệp. thử hỏi?? nếu nhà tôi không có đủ kinh phí để chuyển đổi quyền sử dụng đất, bây giờ trồng cây hay hoa màu gì cũng ko được, lại càng ko thể xây nhà vì ko đủ kinh phí để lên đất ở. Vì vậy theo tôi nên cấp khu nào đất ở thì cấp 1 khu cố định. tính từ tâm của vị trí khu đó ra, chứ không lõi chõi như hiện nay sát một bên là nhà ở còn một bên là đất nông nghiệp, canh tác cũng ko đạt hiệu quả nhiều.",neutral
Quá nhiều bất công khiến lòng người chán nản - tâm trạng #1426,negative
Không thể tin được là lại xảy ra chuyện này - tâm trạng #297,negative
"Quá hay , ko thể chê vào đâu dc",positive
Nhưng cho nhập tịch thì vẫn đi nhé!,neutral
"Cạn sòng mới biết lóc, trê!",neutral
Không thể tin được là lại xảy ra chuyện này - tâm trạng #407,negative
"tại sao trung quốc cấm nước ngoài vào thị trường lâu rồi mà giờ mới rời đi nhỉ , quá muộn.",neutral
Mình tập vầy:- Đi bộ 2p- chạy 5p- đi bộ 2pxong là hết xí quách!,neutral
Thay đổi giá dầu - Chỉ có Trump mới làm được điều này.,neutral
Một từ thôi : Hay !,neutral
Nội dung chữa lành khiến mình thấy ấm lòng - cảm hứng #2115,positive
Tôi ủng hộ tống thống trump,neutral
"Quay phim đẹp, chuyên nghiệp!",neutral
Phải chi con mèo nhà mình cũng bự như vầy!,neutral
"Coi xong clip mới thấy thật sự ngưỡng mộ các chiến sỹ công an,chuyện gì khó nhất,nguy hiểm nhất đều có các a lo,người dân sẽ yên tâm hơn nhiều.chúc các đồng chí thật nhiều sức khoẻ.",negative
"Giống Katy perry quá, ủa sao nhiều ng kỳ dị nhỉ, áo hình quốc kỳ hay Tết tóc gì là sở thích và lựa chọn của ng ta vào một thời điểm nào đó chứ có phải sử dụng nó để cố tình xúc phạm ai đâu mà cái gì cũng lên án, ",neutral
"Quá côn đồ.. coi thường pháp luật, coi thường mạng sống người khác. Mong pháp luật sử thật nghiêm.",toxic
Nội dung chữa lành khiến mình thấy ấm lòng - cảm hứng #585,positive
Quá nhiều kẽ hở ! Cũng do 1 phần những người vay vốn toàn thích đi lối tắt cho nhanh nên dẫn đến hậu quả .,neutral
Đình chỉ là đúng .không có kỹ năng gì cả,neutral
"Tội nghiệp anh Bale này, chắc gánh tạ nhiều quá nên hay bị chấn thương.",neutral
"thấy bộ giảm chương trình học, nhưng thấy cấp 1, mỗi năm mỗi nặng, chương trình khó hơn ,học nhiều hơn, sách lớn hơn. mag cặp nặng hơn, tiền mua sách nặng hơn",neutral
Khó có thể đau đớn hơn..,negative
Ngày đầu tiên đi học quả thật là rất đau lòng.,negative
Mọi thứ đang trở nên tệ hại hơn mỗi ngày - tâm trạng #590,negative
Chúc mừng em và gia đình,positive
Mặc bộ đồ bơi bằng hình cá voi sát thủ thì lo gì cá mập,neutral
"""Một cô giáo đang dạy âm nhạc ở lớp bên cạnh nghe tiếng khóc sang lớp 4C tìm hiểu, cũng thấy choáng váng"" - như vậy phải có tác nhân vật lý cụ thể tác động mới nhanh như vậy. Có thể hơi hóa chất, sóng âm địa tầng,... và tâm linh hơn là ma quỷ tác động lên những người có đáp ứng nhạy cảm tác nhân cao.",neutral
"Tin vui quá hai năm trước đọc bài về con mẹ đưa xác con con suốt 17 ngày mà đau xót, tình mẫu tử thật tuyệt vời, hi vọng bé cá hổ kình con luôn gặp may mắn, không bị con người bắt ^^",positive
Hãy dồn phiếu cho Trump.Xin cảm ơn!,positive
Thế hệ tương lai mà cứ để bị ngộ độc thế này thật là nguy hiểm,negative
Thật sự lo lắng cho tương lai nếu cứ tiếp tục - tâm trạng #774,negative
"Đăng ký khóa học online giảm 50% phí, inbox để nhận link - ưu đãi #683",spam
"Mong ngài sớm vượt qua, chúa luôn bên ngài.",neutral
Cảm ơn vì đã lan tỏa yêu thương đến mọi người - cảm hứng #2609,positive
"Nghe thông tin bão cập bên quê nhàCon lo lắng nhà có chi không mẹKý túc xá sáng nay mưa buồn tẻNhớ quê hương con nhớ lắm mẹ à.Học xa quê ký ức con còn nhớKhi bão về con gió xoắn từng cơnMưa tuôn xuống như trút nỗi căm hờnMái nhà tranh oằn mình trong phong vũNhìn mưa rơi con tim mình mách nhủCú điện thoại con hỏi mẹ coi răngMẹ bảo rằng ""không can chi mi nạ""Lòng bâng khuâng con học tiếp mạ à.",negative
"tiểu học chơi để phát triển trí tuệ là chính, học thường thôi",neutral
"Mọi chi tiết đều chỉn chu, đúng là đỉnh cao - cảm hứng #450",positive
"Phong cách làm việc tuyệt hảo, mong các bạn tiếp tục - cảm hứng #616",positive
"thực sự ít khi bình luận trên trang báo yêu thích này, nhưng hôm nay vẩn muốn vào đây conmentcám ơn đạo diễn cùng ekip đã cống hiến hết sức mình cho một tác phẩm điện ảnh, dù chưa biết những công sức đó có được ghi nhận hay không nhưng các anh đã cháy hết mình cho nghệ thuật. thật sự quá cảm động. mong các anh luôn dồi dào sức khỏe để tiếp tục có những sản phẩm chất lượng như thế này.",neutral
Không thể tin được là lại xảy ra chuyện này - tâm trạng #917,negative
"Linh hoạt thích ứng cho phù hợp với giai đoạn mới. Chuẩn bị tốt các điều kiện đảm bảo an toàn cho người nhập cảnh, hạn chế thấp nhất các truòng hợp nhập cảnh trái phép, không chấp hành quy định lây nhiểm ra cộng đồng.",neutral
"""Thị trường nội địa khổng lồ, chuỗi cung ứng công nghiệp hoàn chỉnh và cơ sở hạ tầng tốt là những điểm hấp dẫn nhất đối với các khoản đầu tư sản xuất nước ngoài"". Chúng ta chẳng có cửa gì để thu hút được ""đại bàng"" cả. Các bạn thật tuyệt vời nhưng với chúng tôi tiền quan trọng hơn.",positive
"Dịch vụ chuyên nghiệp và tận tâm, cảm ơn rất nhiều - cảm hứng #532",positive
Nãy có điện thì bật đèn cũng k lên.Cúp đến giờ chưa có lại.,neutral
Cảm ơn vì đã lan tỏa yêu thương đến mọi người - cảm hứng #139,positive
Thật sự lo lắng cho tương lai nếu cứ tiếp tục - tâm trạng #384,negative
Trình độ như học mẫu giáo,toxic
"Tôi xin hỏi , Hà Nội có phố Ngô Thì Nhậm, TPHCM có phố Ngô Thời Nhiệm , liệu hai tên phố này là một người hay hai người khác nhau???( mong có sự giải thích)",neutral
"sao bác ko ra showroom đk lái thử xem thế nào, thích chiếc nào chọn chiếc đó",neutral
Năng lượng tích cực khiến ngày mới của mình tuyệt hơn - cảm hứng #18,positive
"Phong cách làm việc tuyệt hảo, mong các bạn tiếp tục - cảm hứng #2526",positive
"Mình thấy rất nên học tinh thần của người Trung Quốc, tuy là đi sau trong khoa học kỹ thuật nhưng cái gì thế giới làm được mình cũng học hỏi làm cho bằng được, chứ không chỉ ở đó trầm trồ khen ngợi mà không cố gắng bám đuổi.",toxic
"Nói chung cái gì quá nó cũng không tốt. Cơ địa mỗi người mỗi khác, do vậy tùy theo nhu cầu cơ thể mà mỗi người có xu hướng ăn uống khác nhau. Tôi thấy nhiều người cứ nghe thông tin trên mạng ăn cái này uống cái kia tốt vậy là ăn, uống thứ đố vô tội vạ không cần biết liều lượng, số lượng.",neutral
"Cá trê gì kỳ vậy? Cá trê mà không có râu, không có gai ngạnh??? Còn cá đó nhìn giống cá lóc ( hay còn gọi là cá chuối, cá quả...) hơn.",neutral
Mua ngay combo dưỡng da chỉ 99k số lượng có hạn - ưu đãi #552,spam
"Vâng, thật sáng suốt, nhiều người vẫn mong muốn ngài thắng cử có thể họ theo dõi ngài chưa đủ.",neutral
"Điểm thi IELTS của bạn cao thật, xin chúc mừng. Nhưng thi đi thi lại tới 20 lần để làm gì vậy?",positive
Nghĩ đến chuyện không giặt vì sợ phai mà chỉ phơi nắng vài lần trong năm rồi ướp thơm trong hộp kín thì bốc mùi ớn quá nhỉ?,toxic
Ôi thật là tàn nhẫn! :(,toxic
"Clip truyền cảm hứng mạnh mẽ, chúc mừng đội ngũ - cảm hứng #364",positive
Năng lượng tích cực khiến ngày mới của mình tuyệt hơn - cảm hứng #88,positive
cách đây hàng nghìn năm mà chả khác gì bây giờ,neutral
Nhận thêm quà khi chia sẻ bài viết này - ưu đãi #10,spam
"Tình hình thật nguy hiểm, cần cảnh báo gấp - tâm trạng #819",negative
"Sau khi đọc bài của bạn thì tôi thấy cái cách mà bạn nhìn nhận về việc sử dụng điện thoại khá giản đơn, Tôi là một người cha có hai con,cả trai và gái. Trước đây tôi cũng có suy nghĩ như bạn là để cho các cháu sử dụng điện thoại smartphone như một công cụ để hỗ trợ cho các cháu trong việc học hành và tìm hiểu kiến thức trên mạng và có sự kiểm soát. Tuy nhiên, chỉ trong một thời gian đầu là vậy, thời gian sau thì hoàn toàn trái ngược lại các cháu học hành sa sút, có thể nói là kém, chỉ mải với mạng ảo, suy nghĩ cũng ảo, lối sống ảo, nói chung là tất cả là ảo. Vì vậy, việc cho trẻ dùng điện thoại trong giai đoạn từ lớp 1 đến lớp 12 với tôi là quá sớm, không cần thiết.",negative
Tôi không quan tâm ai. Nhưng thấy rõ là giống cãi lộn hơn. Trump phải để cho họ nói dứt lời chứ!,toxic
Click nhận voucher giảm giá 70% ngay hôm nay - ưu đãi #171,spam
